track_id,name,artist,genre,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,album_cover_url
6hTcuIQa0sxrrByu9wTD7s,Born to Run,Bruce Springsteen,rock,1975-08-25,0.27,0.944,4,-4.199,1,0.0975,0.0050100000000000006,2.05e-05,0.116,0.606,146.347,4,269920,https://i.scdn.co/image/ab67616d0000b273503143a281a3f30268dcd9f9
2qJkesdHu9sMMVFgkRkqhQ,Angel,Theory of a Deadman,rock,2014-07-08,0.443,0.8440000000000001,11,-5.414,0,0.0425,0.00251,0.0,0.085,0.452,76.001,4,202213,https://i.scdn.co/image/ab67616d0000b273fe40036b3c09a151b9b2ccc4
3fkPMWQ6cBNBLuFcPyMS8s,Burnin' for You,Blue Öyster Cult,rock,1981-10-23,0.532,0.728,9,-9.079,0,0.0352,0.106,0.0108,0.0849,0.69,134.303,4,271000,https://i.scdn.co/image/ab67616d0000b2736895da04b237964b95c2a166
2URDbWGmPz3vhagl25p8OC,Tranquility Base Hotel & Casino,Arctic Monkeys,rock,2018-05-10,0.584,0.835,9,-4.3260000000000005,0,0.0297,0.0411,0.0147,0.199,0.7809999999999999,142.2,4,212093,https://i.scdn.co/image/ab67616d0000b2738895ff0f90525f4aa9437c27
48UPSzbZjgc449aqz8bxox,Californication,Red Hot Chili Peppers,rock,1999-06-08,0.5920000000000001,0.767,9,-2.7880000000000003,0,0.027000000000000003,0.0021,0.00165,0.127,0.328,96.483,4,329733,https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595
2VN7uPrbryJ7nE2MXX3f9a,"Burning Heart - From ""Rocky IV"" Soundtrack",Survivor,rock,1993-01-01,0.652,0.609,9,-9.684,0,0.028,0.298,8.79e-06,0.0573,0.6459999999999999,98.125,4,230107,https://i.scdn.co/image/ab67616d0000b2734ea1fd36ef7d78214011371c
11FvComd16zZX61DrlP3o1,Do Your Worst,Rival Sons,rock,2018-09-14,0.391,0.8,2,-2.761,1,0.0523,0.00977,3.08e-06,0.329,0.398,83.81,4,210851,https://i.scdn.co/image/ab67616d0000b2730d7556aa5e57e36b7e5e1294
1fnULsZuORnAgCFFbM8nTZ,State of My Head,Shinedown,rock,2015-09-18,0.486,0.94,7,-4.237,0,0.0605,0.00919,0.0,0.0777,0.42,79.727,4,205653,https://i.scdn.co/image/ab67616d0000b2737b6fda92d5912fef92f373de
3pO37BXsjMC2wApALxGbuB,Wasteland,10 Years,rock,2005-01-01,0.409,0.7829999999999999,6,-5.083,0,0.0731,0.000422,0.000354,0.0664,0.313,145.541,4,229867,https://i.scdn.co/image/ab67616d0000b27366812882de8214e916e4d9d1
0oF3DPMcjAw9P4vlyp0reZ,Feed the Machine,Nickelback,rock,2017-06-16,0.547,0.962,5,-4.268,1,0.104,6.97e-06,0.0016699999999999998,0.449,0.381,136.005,4,302135,https://i.scdn.co/image/ab67616d0000b2732e4fab391ab6c2364a5155de
12pdXFcruNcPUbZypKUDgz,Love Is Mystical,Cold War Kids,rock,2017-04-07,0.5670000000000001,0.863,7,-5.158,0,0.037000000000000005,0.00462,4.77e-05,0.207,0.722,106.03,4,214360,https://i.scdn.co/image/ab67616d0000b2732d0fb302fc70db48c971b3dc
5DiXcVovI0FcY2s0icWWUu,Mr. Jones,Counting Crows,rock,1993-01-01,0.578,0.8170000000000001,0,-6.5420000000000025,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,4,272293,https://i.scdn.co/image/ab67616d0000b2737e09670f90cd47b3fb9a23e0
6VltRkmJbCTqgKrTHk4Ulw,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",Neil Young,rock,1979-06-27,0.502,0.4,7,-13.697,0,0.0294,0.856,0.000375,0.333,0.435,127.182,4,227706,https://i.scdn.co/image/ab67616d0000b2738d8c9e9a42a436cb5718382c
4yugZvBYaoREkJKtbG08Qr,Take It Easy - 2013 Remaster,Eagles,rock,1972-06-01,0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,4,211578,https://i.scdn.co/image/ab67616d0000b273c13acd642ba9f6f5f127aa1b
2fh3bZ8jZhMxOcfESE9nQY,Don't Threaten Me with a Good Time,Panic! At The Disco,rock,2016-01-15,0.5589999999999999,0.895,1,-4.476,0,0.0832,0.0154,0.0,0.175,0.59,183.825,4,213093,https://i.scdn.co/image/ab67616d0000b27323152d9337d6c57b116ed13a
6wpGqhRvJGNNXwWlPmkMyO,I Still Haven't Found What I'm Looking For,U2,rock,1987-03-03,0.564,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,4,277477,https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe
1brpdmqkx3kSxyqzqXfW7J,Heaven's On Fire,KISS,rock,1984-09-13,0.679,0.866,0,-6.053,1,0.0635,0.00376,3.1e-05,0.312,0.785,124.324,4,201400,https://i.scdn.co/image/ab67616d0000b2735796a96e792ccf729da94e85
4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,The Mamas & The Papas,rock,1966-03,0.552,0.608,1,-9.786,0,0.0345,0.35200000000000004,0.0,0.0533,0.637,112.367,4,162373,https://i.scdn.co/image/ab67616d0000b27308181b9f840a06e7a071cf72
0BqQWfhMrkpRAUCbdfdHUC,Little Sister,Queens of the Stone Age,rock,2005-01-01,0.364,0.959,1,-2.9560000000000004,1,0.0627,0.0113,0.000953,0.411,0.927,161.797,4,174027,https://i.scdn.co/image/ab67616d0000b2739fbc395aa3944da173e69fda
2TNPagu8Z4zvDOpmnktF00,Warrior,Disturbed,rock,2010-08-20,0.5489999999999999,0.969,1,-2.763,1,0.049,1.16e-05,0.106,0.104,0.348,101.055,4,204827,https://i.scdn.co/image/ab67616d0000b273fa6551bf5f8a821baa48a1e8
7dbjRLY969SvR0inx3h1eP,Helter Skelter,Rob Zombie,rock,2018-07-11,0.4,0.968,7,-4.421,1,0.0769,1.2e-05,0.155,0.106,0.434,144.054,4,215938,https://i.scdn.co/image/ab67616d0000b2732a9bab392f8396aaa1cda4a7
44OUZyiPnJc4pOZw4J6pid,The Doomed,A Perfect Circle,rock,2018-04-20,0.539,0.911,4,-5.143,0,0.138,0.052000000000000005,0.00169,0.285,0.259,142.001,4,281627,https://i.scdn.co/image/ab67616d0000b273a81808a306009c2f1dba3258
4YMQXzscifAREG0a7KNGhB,Black Magic Woman - Single Version,Santana,rock,1994-07-01,0.489,0.349,2,-14.295,0,0.0323,0.6759999999999999,0.0789,0.0866,0.622,124.348,4,196467,https://i.scdn.co/image/ab67616d0000b273930858249e7abbb9b5317929
3qwnfEm2N8lvD9BaJvOfaW,Is This Love - 2017 Remastered Version,Whitesnake,rock,1987,0.333,0.79,0,-6.8020000000000005,1,0.0386,0.109,0.0,0.115,0.534,180.356,4,284600,https://i.scdn.co/image/ab67616d0000b273ca41d3dc9c7f9742f4d06458
7MffyPzHHH1YUoUwBzV3W2,Dr. Feelgood,Mötley Crüe,rock,1989,0.534,0.969,2,-3.937,1,0.0703,0.000828,0.014,0.227,0.366,110.958,4,289924,https://i.scdn.co/image/ab67616d0000b273087534d16c142fb39bc291ce
0P4JuEXYJmu2Q7BTtQW5nR,Fear Of The Dark - 1998 Remastered Version,Iron Maiden,rock,1992,0.302,0.815,2,-8.756,0,0.0582,0.000762,0.00034,0.0959,0.251,109.937,4,436827,https://i.scdn.co/image/ab67616d0000b2738784fc3a907ccfc1974d51bf
3nCqvNZj68zVlT3Dy7fJ3b,Next Contestant,Nickelback,rock,2005-09-26,0.557,0.862,0,-4.029,1,0.0636,0.000416,0.000314,0.0577,0.531,174.114,4,214707,https://i.scdn.co/image/ab67616d0000b273105db7f723f33d9273fbf4d8
1RgvTl4vQN4qECtnO1guEp,Middle Fingers,MISSIO,rock,2017-05-19,0.517,0.5529999999999999,1,-5.135,1,0.0329,0.000104,3.7000000000000006e-06,0.133,0.0775,139.26,4,215200,https://i.scdn.co/image/ab67616d0000b273eb3a6d9c69ee04f74b4250d4
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,rock,1972-05-19,0.601,0.532,10,-9.119,1,0.0286,0.4320000000000001,6.25e-06,0.0925,0.341,136.571,4,281613,https://i.scdn.co/image/ab67616d0000b2733009007708ab5134936a58b3
6SkeXwlWEHhjSZPNVSpJae,Up Down (feat. Florida Georgia Line),Morgan Wallen,rock,2018-04-27,0.588,0.885,6,-3.0460000000000003,1,0.0346,0.0788,0.0,0.175,0.7859999999999999,129.933,4,198120,https://i.scdn.co/image/ab67616d0000b27384c2dfa91712bc62a69d0ce8
5nkYHBWXu7KCgcdwP6jcB1,What I Got,Sublime,rock,1996-07-30,0.799,0.696,7,-7.513,1,0.0859,0.0128,0.000333,0.331,0.62,95.637,4,171067,https://i.scdn.co/image/ab67616d0000b273c4cb3ab94558b3893b1ccbd9
5XcZRgJv3zMhTqCyESjQrF,Poison,Alice Cooper,rock,1989-07-25,0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,4,270080,https://i.scdn.co/image/ab67616d0000b2735d149c05419231f335e35bb7
5b8WcvxD3oLBxV1oJQmhgy,Hemorrhage (In My Hands),Fuel,rock,2000,0.301,0.823,1,-4.072,1,0.0433,0.000144,0.000309,0.0833,0.3720000000000001,152.017,4,236867,https://i.scdn.co/image/ab67616d0000b2735c70e2b46df5010c661b00bd
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,rock,1967-09,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,4,183307,https://i.scdn.co/image/ab67616d0000b2733f29a976eea00141514ab936
0HqNyWt20oyqntGSOf4lY9,Run To You,Bryan Adams,rock,1984-11-05,0.5670000000000001,0.6629999999999999,4,-11.725,1,0.0272,0.00273,1.7e-05,0.215,0.648,126.476,4,233440,https://i.scdn.co/image/ab67616d0000b273b7608e74dc36a4140862876d
3WkcMGvPPcTquk9i9ZpTgG,Home Sweet Home,Mötley Crüe,rock,1985,0.404,0.778,5,-6.184,1,0.0351,0.0781,3.63e-06,0.181,0.14400000000000002,76.34,4,239667,https://i.scdn.co/image/ab67616d0000b27323cef88ba946ed4c769e236a
5EWPGh7jbTNO2wakv8LjUI,Free Bird,Lynyrd Skynyrd,rock,1973-01-01,0.249,0.8340000000000001,0,-8.21,1,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,4,547107,https://i.scdn.co/image/ab67616d0000b273128450651c9f0442780d8eb8
0BCPKOYdS2jbQ8iyB56Zns,Clocks,Coldplay,rock,2002-08-08,0.5770000000000001,0.7490000000000001,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,4,307880,https://i.scdn.co/image/ab67616d0000b273de09e02aa7febf30b7c02d82
0CzeAbfKFnxnWjwo5iYiCG,Brothers In Arms,Dire Straits,rock,1985-05-13,0.413,0.29600000000000004,8,-13.904000000000002,0,0.0277,0.531,0.8009999999999999,0.183,0.14400000000000002,79.273,4,424000,https://i.scdn.co/image/ab67616d0000b273995239a0e35a898037ec4b29
4OCzAGgyWsUKpdWufYywZm,Cochise,Audioslave,rock,2002,0.452,0.873,9,-4.867,1,0.0613,0.000519,0.0,0.0592,0.433,80.473,4,222027,https://i.scdn.co/image/ab67616d0000b2734d94e1251b7e8c5e247de39c
67vYdAAM3oGsEImCRfbtsF,Times Like These,Foo Fighters,rock,2002-10-22,0.376,0.908,4,-3.793,0,0.0879,1.4e-05,1.4e-05,0.241,0.266,144.58100000000005,4,265560,https://i.scdn.co/image/ab67616d0000b273b00ee453b3496535eaa6e4b3
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,rock,1971-11-05,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.14800000000000002,0.282,145.075,4,377093,https://i.scdn.co/image/ab67616d0000b273d03ab2da904d8251a87bbc31
0bKbN288jXK5tKxnEGK8xL,Let You Down,Seether,rock,2017-05-12,0.476,0.809,2,-4.434,1,0.0327,2.660000000000001e-05,0.0797,0.0886,0.5579999999999999,83.95700000000002,4,250213,https://i.scdn.co/image/ab67616d0000b273f60fd6ac5c9c508d1f636fdb
6U82eC2OHyiQM4Wr5Bejar,What's Wrong,PVRIS,rock,2017-08-25,0.502,0.945,1,-3.1910000000000003,1,0.103,0.0514,0.00585,0.0897,0.326,100.988,4,298917,https://i.scdn.co/image/ab67616d0000b2736d81fe74bb715685e4219113
2IlLgGWbT6jYEsw7RQrGEH,Take A Look Around,Limp Bizkit,rock,2000-01-01,0.476,0.8590000000000001,11,-5.573,1,0.0478,0.0211,0.297,0.109,0.506,101.982,4,320400,https://i.scdn.co/image/ab67616d0000b27314e3ef46ac3e0bc4a5f67abf
1jNOi6m3Hn8nLEeHCp5Msr,Seven Nation Army,The White Stripes,rock,2003-04-01,0.753,0.457,0,-7.709,1,0.0767,0.006790000000000001,0.484,0.311,0.297,123.913,4,231800,https://i.scdn.co/image/ab67616d0000b27325af8a8bd5d54faea1a71d9f
398yyQgNK4gUDUONBlQOYa,Sweat,The All-American Rejects,rock,2017-07-07,0.647,0.512,5,-4.162,1,0.0714,0.0017,5.97e-05,0.0689,0.695,135.171,3,183956,https://i.scdn.co/image/ab67616d0000b27367b0553c5c2f81c5639b1be7
0NJC0FDCODpPUntRTTQq97,Cryin',Aerosmith,rock,1993-01-01,0.445,0.856,9,-3.674,1,0.0327,0.000202,0.0101,0.3670000000000001,0.486,105.872,3,308333,https://i.scdn.co/image/ab67616d0000b273587b26d49596162397b29ec8
24FmdHoCr2jZGE6Z6dZbJT,The Passenger,Iggy Pop,rock,1977-01-01,0.5,0.846,0,-8.097999999999999,1,0.0457,0.0797,0.0,0.241,0.738,134.937,4,284067,https://i.scdn.co/image/ab67616d0000b273fe455cf2635dc2c6a6816a66
44wXefe8WB9Fd6xwtmAwbR,Monkey Wrench,Foo Fighters,rock,1997-05-20,0.401,0.953,4,-4.276,1,0.0752,1.83e-05,2.56e-05,0.149,0.555,174.217,4,231480,https://i.scdn.co/image/ab67616d0000b2730389027010b78a5e7dce426b
4OSbctVD37ycS0H3rwRm72,Prayer Of The Refugee,Rise Against,rock,2006-01-01,0.2,0.977,3,-3.494,0,0.159,0.00165,1.1e-05,0.259,0.39,195.711,4,199387,https://i.scdn.co/image/ab67616d0000b27390fef039e01409cb5a8d560c
5anCkDvJ17aznvK5TED5uo,Hail to the King,Avenged Sevenfold,rock,2013-08-23,0.58,0.916,3,-4.3580000000000005,0,0.0387,0.000297,0.0259,0.126,0.6829999999999999,118.004,4,305907,https://i.scdn.co/image/ab67616d0000b2730ea1ecb2d5271c2db402b0c2
6PUabSMXmPnZna361Wwmf7,Crossroads - Live,Cream,rock,1968-07-01,0.391,0.7559999999999999,7,-11.317,1,0.0648,0.413,0.0418,0.879,0.8390000000000001,131.648,4,258467,https://i.scdn.co/image/ab67616d0000b2735c7731f5acdcb2d02d78b7ee
5eYwDBLucWfWI5KsV7oYX2,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,rock,2000-01-01,0.402,0.8140000000000001,10,-4.954,1,0.14,0.0383,1.19e-06,0.266,0.516,170.02,4,272267,https://i.scdn.co/image/ab67616d0000b2736cfd76ded516a7f12768a4b2
4S2g7CsaJNIgY7Qsdav4Od,American Dreams,Papa Roach,rock,2017-05-19,0.586,0.887,2,-5.255,1,0.0547,0.00137,0.0,0.13,0.39,108.908,4,203119,https://i.scdn.co/image/ab67616d0000b2738eb6a3b275779d63f081aa0f
3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,rock,1999-06-08,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.7759999999999999,104.019,4,200373,https://i.scdn.co/image/ab67616d0000b2734f3bbf9631faeb8de9912a23
37BTh5g05cxBIRYMbw8g2T,Rosanna,TOTO,rock,1982-04-08,0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.7390000000000001,80.64699999999998,4,331200,https://i.scdn.co/image/ab67616d0000b2734a052b99c042dc15f933145b
506YO37JuV40cnjeVuwlGD,Common Ground,Our Last Night,rock,2017-06-09,0.476,0.872,4,-4.777,0,0.0709,0.0006519999999999999,3.47e-05,0.308,0.218,74.993,4,238182,https://i.scdn.co/image/ab67616d0000b273c3becb63afa2b5f9a1c7623d
2xt2piJx6jlFkjS77YiqpL,Like a Stone,Audioslave,rock,2002,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,4,293960,https://i.scdn.co/image/ab67616d0000b2734d94e1251b7e8c5e247de39c
2DQ11fiHhS2436z7Odek4o,Behind Blue Eyes,Limp Bizkit,rock,2003-01-01,0.585,0.4970000000000001,7,-6.643,1,0.0264,0.495,0.0,0.117,0.102,120.309,4,269973,https://i.scdn.co/image/ab67616d0000b2735a8b060d4a4afbca78022fc8
6hqt1z34Oz0OZtSfy62OFD,The Hell Song,Sum 41,rock,2002-01-01,0.359,0.935,8,-5.529,0,0.0817,0.000143,0.0141,0.35100000000000003,0.6579999999999999,173.429,4,198493,https://i.scdn.co/image/ab67616d0000b273d6176a711e031d6522840c52
1dS1SUD3vr0McKwez9MqAY,Du hast,Rammstein,rock,1997-08-25,0.638,0.918,9,-6.294,0,0.0385,0.004370000000000001,0.0706,0.331,0.723,125.066,4,234227,https://i.scdn.co/image/ab67616d0000b273a5b1190b4f2d73d5a4de8082
2S32sM0vfXzJ21oorNOdZP,Dead To Me,DED,rock,2017-07-21,0.598,0.986,2,-3.77,0,0.154,0.00185,4.61e-06,0.959,0.151,118.032,4,197209,https://i.scdn.co/image/ab67616d0000b273d7f4f1acecbe35013e8658f6
215wUTQQUo2PElJFEFoB0d,Wheel in the Sky,Journey,rock,1978,0.442,0.745,2,-8.623,0,0.0741,0.084,2.18e-05,0.136,0.368,105.184,4,252240,https://i.scdn.co/image/ab67616d0000b2731b2a9188ac775e16998eb78d
3KmuRpdh3UDv9GHyO8SmgB,You'll Be Fine,Palaye Royale,rock,2018-09-28,0.27,0.931,1,-5.016,1,0.232,0.0139,0.0,0.218,0.446,124.608,4,213395,https://i.scdn.co/image/ab67616d0000b2738b4ccd9ded99f375eeeee594
0wzRcekWyVCSyPtlPOeJau,Go With The Flow,Queens of the Stone Age,rock,2002-01-01,0.246,0.991,9,-3.903,1,0.087,0.00944,0.0753,0.867,0.415,159.39,4,187147,https://i.scdn.co/image/ab67616d0000b2739eec33b045d88f87b9b06e67
7BYqVvoXpQFhs4jJ0qqNZt,Entre dos tierras,Heroes Del Silencio,rock,1990,0.458,0.746,11,-9.444,0,0.0318,0.0351,0.0,0.172,0.511,166.095,4,368320,https://i.scdn.co/image/ab67616d0000b27349a719f6078c1e3165c9c830
11bD1JtSjlIgKgZG2134DZ,Chasing Cars,Snow Patrol,rock,2006-01-01,0.563,0.5920000000000001,9,-4.5710000000000015,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,4,267933,https://i.scdn.co/image/ab67616d0000b27315a6fad25bd729dc98799b90
6FT9FZccFD6nE8dMNslz2n,Walk On Water,Thirty Seconds To Mars,rock,2018-04-06,0.495,0.787,8,-6.89,1,0.0368,9.16e-05,0.0,0.16699999999999998,0.388,140.003,4,185467,https://i.scdn.co/image/ab67616d0000b273e98fa92fdb4f1a176ddc138f
5FQXMRDSTkn9fowDJ3kZo8,You're Going Down,Sick Puppies,rock,2009,0.49,0.833,6,-5.899,1,0.0487,0.0116,0.000504,0.15,0.39,89.98100000000002,4,187347,https://i.scdn.co/image/ab67616d0000b2730bccc1eafb39ec9629368df6
1ntxpzIUbSsizvuAy6lTYY,Crosstown Traffic,Jimi Hendrix,rock,1968-10-25,0.486,0.963,0,-5.586,0,0.129,0.248,2.39e-06,0.158,0.5329999999999999,113.133,4,146573,https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292
6C4LXC9UFH1IKiHYOp0BiJ,Sunday Bloody Sunday - Remastered 2008,U2,rock,1983-02-28,0.5429999999999999,0.944,6,-7.495,1,0.0543,0.402,0.0005639999999999999,0.0373,0.735,101.174,4,279440,https://i.scdn.co/image/ab67616d0000b273673526fcf35ab235e1a9d94c
6ooluO7DiEhI1zmK94nRCM,Take Me Out,Franz Ferdinand,rock,2004,0.278,0.6759999999999999,9,-8.821,1,0.0371,0.000423,0.0008990000000000002,0.136,0.494,104.545,4,237027,https://i.scdn.co/image/ab67616d0000b273bf68b5be16edfc6f489a17d7
3imITUqEhkebNbOoS1yrWm,All I Want,A Day To Remember,rock,2010,0.342,0.981,2,-3.228,0,0.14,2.53e-05,0.0,0.343,0.207,160.083,4,202640,https://i.scdn.co/image/ab67616d0000b273d2477f14fcb48c2a3043afdb
6ZfPmIbwzz6fopTNwAJTPs,Red Cold River,Breaking Benjamin,rock,2018-04-13,0.376,0.967,3,-3.277,0,0.166,0.000248,2.64e-06,0.0575,0.226,91.582,4,200907,https://i.scdn.co/image/ab67616d0000b2731522bd2a4ea3d69e17f19429
551qy5vUgrUfEUc4dCNfht,Where Did You Sleep Last Night - Live,Nirvana,rock,1994-11-01,0.573,0.59,3,-8.43,1,0.0557,0.667,0.000397,0.691,0.364,108.789,3,306067,https://i.scdn.co/image/ab67616d0000b27336c5417732e53e23cb219246
3EVgZBKWXY6xOtS8mrhW1C,Follows,Tigers Jaw,rock,2017-05-19,0.42,0.936,11,-4.31,1,0.0433,0.000264,0.175,0.101,0.711,153.955,4,226547,https://i.scdn.co/image/ab67616d0000b2733229828ddbf08835866b5f47
52KvuGmgcgRdrLMXOtda0E,The Stroke - Remastered 2010,Billy Squier,rock,1981,0.67,0.591,7,-6.0120000000000005,1,0.0646,0.62,0.0,0.373,0.8,91.439,4,217613,https://i.scdn.co/image/ab67616d0000b273f4822f8034e697410a14a297
2gSVKxPDww9Eep5rdvtdem,My Way,Limp Bizkit,rock,2000-10-17,0.5760000000000001,0.8640000000000001,6,-3.981,1,0.0462,0.02,1.68e-06,0.6829999999999999,0.609,97.225,4,272973,https://i.scdn.co/image/ab67616d0000b2734a31b146c7cf07705d912efe
7kJkTFmKYHrp9LT8w0oqpG,Who Do You Trust?,Papa Roach,rock,2018-10-05,0.5820000000000001,0.936,2,-3.427,1,0.0382,0.0482,9.13e-06,0.341,0.3720000000000001,102.019,4,196863,https://i.scdn.co/image/ab67616d0000b2733f6c624aa840f0dd78aa6901
3yzrIC7yDuUjwtU7xdt16m,You Don't Get Me High Anymore,Three Days Grace,rock,2016-11-18,0.4970000000000001,0.956,7,-4.383,0,0.0445,0.0006900000000000001,1.38e-06,0.173,0.231,96.495,4,230513,https://i.scdn.co/image/ab67616d0000b273eb6249d7b11a16371644b072
3PzsbWSQdLCKDLxn7YZfkM,I'm On Fire,Bruce Springsteen,rock,1984-06-04,0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.59100000000002,4,155880,https://i.scdn.co/image/ab67616d0000b273a7865e686c36a4adda6c9978
4A0LV6W7IUKPP2pyAZ356E,Go To War,NOTHING MORE,rock,2017-09-15,0.461,0.892,6,-4.807,0,0.0901,0.00187,1.34e-06,0.0942,0.35,137.35,4,245196,https://i.scdn.co/image/ab67616d0000b2732a8d51b21aff8642f30818b0
19YmvsVCetCBeVj6O2mljR,Still Breathing,Green Day,rock,2016-10-07,0.54,0.902,1,-3.577,1,0.0442,0.0142,0.0,0.0756,0.6920000000000001,75.033,4,224760,https://i.scdn.co/image/ab67616d0000b273af71e889d130283bcd08b8a7
50ZpPgU81payZxI2H7QXNM,Born To Be My Baby,Bon Jovi,rock,1988-09-13,0.534,0.959,7,-4.289,1,0.0379,0.0089,0.0,0.34700000000000003,0.7559999999999999,131.278,4,280107,https://i.scdn.co/image/ab67616d0000b273901d0116a03d30a5c45bb99c
3LHFVQwFLoFLJRd1AFbPTZ,Must Be Nice,Nickelback,rock,2017-06-16,0.619,0.916,0,-4.214,1,0.0459,0.000128,0.183,0.121,0.743,98.008,4,222568,https://i.scdn.co/image/ab67616d0000b2732e4fab391ab6c2364a5155de
6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,Pink Floyd,rock,1975-09-12,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.8320000000000001,0.375,122.861,4,334744,https://i.scdn.co/image/ab67616d0000b2731a84d71391df7469c5ab8539
3qKle2dRbjUW5kt9XKLsr0,Pretty,DON BROCO,rock,2018-02-02,0.7040000000000001,0.8740000000000001,9,-4.8660000000000005,0,0.094,0.0144,3.73e-05,0.422,0.607,107.549,4,215613,https://i.scdn.co/image/ab67616d0000b273c73980709dcec737080bbd4d
60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,rock,2000,0.556,0.8640000000000001,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,4,216880,https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a
6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,Korn,rock,1998-08-18,0.353,0.898,2,-5.877000000000002,1,0.052000000000000005,2.23e-05,0.105,0.39,0.525,103.293,4,255733,https://i.scdn.co/image/ab67616d0000b27350d216aebaf98e8ac9947fd5
2zb0TZbEprJhFjrbW74cWt,Motion Sickness,Neck Deep,rock,2017-08-18,0.578,0.983,7,-3.008,1,0.0824,0.000372,0.00221,0.322,0.397,105.013,4,205126,https://i.scdn.co/image/ab67616d0000b2736aaa9284bb46061d50852fc4
1X4Ntw6Lbaa1ACgilCqMpr,Alive - Chris Lord-Alge Mix,P.O.D.,rock,2001-09-11,0.421,0.95,10,-3.985,1,0.0768,1.21e-05,0.000214,0.314,0.5529999999999999,80.91199999999998,4,205027,https://i.scdn.co/image/ab67616d0000b27395741aa186187b05e0653245
4a9i7rCLfPjbS1sNamZeQN,Cryin' Like A Bitch!!,Godsmack,rock,2010-01-01,0.5429999999999999,0.8079999999999999,10,-5.484,1,0.0407,7.190000000000001e-05,0.00336,0.114,0.472,95.19,4,201667,https://i.scdn.co/image/ab67616d0000b273b43a15c506be1d7ea9f0caa0
6gZVQvQZOFpzIy3HblJ20F,Man in the Box,Alice In Chains,rock,1990-08-01,0.355,0.7909999999999999,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,4,285200,https://i.scdn.co/image/ab67616d0000b2731f829ea9c2c7ffcec1a3c857
6XEPmHllDGDaO4w84Xjtgi,Young And Menace,Fall Out Boy,rock,2018-01-19,0.6459999999999999,0.833,11,-5.134,1,0.057,0.112,0.000462,0.121,0.278,108.003,4,223947,https://i.scdn.co/image/ab67616d0000b273bc8d2b3ac36be53be9a38fe1
4e3S4W8SmflgP8jwK2ceTZ,XO TOUR Llif3,Fame on Fire,rock,2017-06-02,0.534,0.94,7,-3.969,1,0.0538,0.000519,0.0,0.104,0.339,154.95600000000005,4,190452,https://i.scdn.co/image/ab67616d0000b27377d7c32da9a8fb70a3bed9a9
5PntSbMHC1ud6Vvl8x56qd,Loser,Beck,rock,1994-03-01,0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.7859999999999999,85.387,4,235000,https://i.scdn.co/image/ab67616d0000b273b07e5a0787e609bc1f1270f8
61qn7uoDsuswZs5p2DkFiP,Wish You Were Here,Incubus,rock,2001,0.246,0.768,9,-7.48,1,0.0387,0.0006309999999999999,0.301,0.102,0.35,169.873,4,212733,https://i.scdn.co/image/ab67616d0000b273112bfdc72156a6f5f392fe27
3FQCJI2t5LTbsRPfYVBSVB,Battle Symphony,Linkin Park,rock,2017-05-19,0.653,0.8390000000000001,10,-5.077,1,0.0685,0.0369,0.0,0.068,0.669,149.034,4,216281,https://i.scdn.co/image/ab67616d0000b273145e1cf12538f5666511237d
